الصعوبات اللغوية التي تواجه تلميذ مرحلة الأساس في تعلم اللغة العربية في منطقة المساليت بغرب السودان,آدم عبد الله عثمان,215
الأفعال في الجزء الثاني عشر من القرآن الكريم اشتقاقا ودلالة وكيفية تدريسها للناطقين بغير اللغة العربية,آدم عثمان أبكر,216
الإفعال في الجزء الثاني عشر من القرآن الكريم اشتقاقا ودلالة وكيفية تدريسها للناطقين بغير العربية,آدم عثمان أبكر,216
مقامات السيوطي وتدريسها للناطقين بغير العربيةه,أدم عطية عبد الل,217
أسماء الرجال والنساء في شمال دار فور ودلالاتها اللغوية والإجتماعية,آدم عيسي النور,218
تصميم وحدة دراسية تعليمية من قصيدة فتح عمورية لأبي تمام وتدريسها للناطقين بغير العربية(مستوى متقدم),أدم فرح النور عيسى,219
أثر العامية السودانية في لغة الهوسا في السودان,آدم محمد إبراهيم,220
أصوات لهجة الشوا العربية في برنو - نيجيريا,آدم محمد جبريل,221
وضع معايير لتصميم منهج مادة اللغة العربية للصف الثالث الإبتدائي الأهلي في ولاية بوشلاند الصومالية مع وضع وحدات تعليمية,آدم محمد عقال,222
دراسة تقابلية بين أصوات اللغة العربية وأصوات اللغة المحسية من حيث المخارج والصفات وطريقة النطق,آدم محمد علي,223
الإستفادة من مادة التربية الإسلامية وأهمية تدريسها لمتعلمي اللغة العربية الناطقين بغيرها في المدارس الثانوية بمنطقة قارسا - كينيا,آدم محمد موسى,224
نماذج من الشعر السوداني وتوظيفها في تعليم العربية للناطقين بغيرها,آدم محمد موسى فخر الدين,225
تحليل الأخطاء النطقية الشائعة في اللغة العربية لدى متكلمي لغة ماي الصومالية : أسبابها وعلاجها,آدم معلم محمد حسن,226
أوضاع تعليم اللغة العربية بين النظرية و التطبيق في ألبانيا,أدموند نظمي رشدي,227
أساليب القصر في سورتي البقرة والأنعام : دراسة دلالية نحوية,أديب عثمان سعد محمد,228
صيغتا أفعل واستفعل في الربع الأول من القرآن الكريم وطرق تدريسها للناطقين بغير العربية,إراهيموف سعيدولي,229
المعجم المصور للأطفال في كلمات الاستعمال اليومي (عربي - اندونيس),أرما مرتيا سوبني,230
طرق تدريس اللغة العربية الحديثة والتقليدية في المعاهد الدينية في إندونيسيا,أرمان حسني,231
دراسة تقابلية بين لغة الشلك واللغة العربية,أريانج اليانج أدوكيانج,232
المشترك اللغوي في المنظومات الشعرية ودورها في تعليم اللغة العربية للناطقين بغيرها منظومة الخال نموذجا,أريج عباس أحمد الحاج,233
معجم المصطلحات الأدبية (عربي - أندونيسي),آريس موناندار,234
منهج الغة العربية المقترح في المدارس الثانوية الحكومية في الكمرون : دراسة وصفية تحليلية تقويمية,أريك اشيل عمر انكو الياوندي,235
تصميم برنامج مقترح لتعليم الغة العربية للكبار الناطقين بغيرها في إندونيسيا,أزهر أمين زين,236
الافعال المعربة وتدريسها للناطقين بغيرها,أزهرية أحمد محمد,237
الآثار التربوية الناتجة من تحويل المرحلتين الإبتدائية والمتوسطة إلى مرحلة الأساس بالسودان,أسامة المبروك حسن بابكر,238
طرائق تعليم العربية للناطقين بغيرها قديما : العصر العباسي نموذجا,أسامة بن محمد طاهر سحاري,239
معوقات تعليم اللغة العربية في المدارس العربية والثانوية الحكومية في جنوب نيجيريا,إسحاق إبراهيم أولايورلا,240
المصادر في اللغة العربية صياغة وعملا وطريقة تدريسها للناطقين بغير العربية المستوي المتقدم,إسحاق أبوبكر,241
تقويم منهج تدريس اللغة العربية للمرحلة الثانوية بالمعهد الإسلامي بجنجا ( اوغندا ),إسحاق سالم موايا,242
كتابة لغة صوصو بالحرف العربي,إسحاق كيتا,243
تطور الفكر النحوي من خلال مباحث الإعراب,إسحاق محمد الأمين,244
دافعية التعلم وعلاقتها بالتوافق الدراسي لدى الطلاب الوافدين بمعهد الخرطوم الدولي للغة العربية,إسراء أبوهريرة إبراهيم محمح,245
الجمل التي لها محل من الإعراب : دراسة نظرية تطبيقية في الثلاثة الأجزاء الأولي من القرآن الكريم,إسراء الحاج حسن,246
